,matlab,python,delta
214116_at,-157.458845,156.55200574371196,0.9068392562880376
214117_s_at,-172.70287199999999,179.1911729552911,-6.488300955291123
214118_x_at,-117.606784,127.89548025265948,-10.288696252659477
214119_s_at,-146.372676,147.1116207476654,-0.7389447476653856
214120_at,-214.027372,214.7395174767735,-0.712145476773486
214121_x_at,-167.807379,169.83890155252465,-2.031522552524649
214122_at,-180.02424299999998,179.18369644796155,0.8405465520384325
214123_s_at,-149.459599,153.613608069949,-4.154009069949012
214124_x_at,-82.455267,91.36488873863908,-8.909621738639075
214125_s_at,-144.101529,148.55779778126526,-4.4562687812652655
214126_at,-181.1078,180.77743290573554,0.3303670942644601
214127_s_at,-180.59178500000002,190.79359620802916,-10.201811208029142
214128_at,-164.51668600000002,164.96207535027787,-0.44538935027784987
214129_at,-100.794761,110.72243169367206,-9.92767069367207
214130_s_at,-209.629636,211.6605398674063,-2.0309038674062947
214131_at,-212.23370899999998,212.0186263924796,0.21508260752037245
214132_at,-175.939122,176.04100744178234,-0.10188544178234338
214133_at,-170.20156,169.79348109731146,0.4080789026885441
214134_at,-176.146231,178.64480107223793,-2.498570072237925
214135_at,-207.680922,211.10012405144852,-3.419202051448508
214136_at,-171.23193799999999,171.51347485477544,-0.2815368547754531
214137_at,-165.249577,165.32697930813924,-0.07740230813925564
214138_at,-185.983155,186.60133465280586,-0.6181796528058499
214139_at,-183.975028,184.1539801202306,-0.1789521202306048
214140_at,-107.923883,117.80882416065566,-9.884941160655657
214141_x_at,-185.504896,184.23529858779833,1.2695974122016764
214142_at,-181.708233,187.6890389202854,-5.980805920285405
214143_x_at,-95.259469,105.17908529786426,-9.919616297864266
214144_at,-112.866169,112.19875527630523,0.6674137236947644
214145_s_at,-162.650738,162.0128042273618,0.6379337726381777
214146_s_at,-219.092024,222.5843606784945,-3.492336678494496
214147_at,-175.24063700000002,179.12062286949677,-3.8799858694967497
214148_at,-156.932397,156.6447257465755,0.28767125342452005
214149_s_at,-84.435891,93.34056200921009,-8.904671009210091
214150_x_at,-54.505809,62.49256477760828,-7.9867557776082805
214151_s_at,-166.029548,165.37844218093576,0.6511058190642416
214152_at,-99.62834000000001,108.89376096103688,-9.265420961036867
214153_at,-117.037801,116.47714121946063,0.5606597805393676
214154_s_at,-155.35058899999999,156.8345409143661,-1.4839519143661164
214155_s_at,-111.826626,121.40993137344924,-9.583305373449235
214156_at,-205.15275400000002,205.08127139412102,0.07148260587899813
214157_at,-141.28978600000002,147.69431111653392,-6.404525116533904
214158_s_at,-177.890651,179.7003010469102,-1.8096500469102068
214159_at,-199.224087,193.68170363860023,5.5423833613997715
214160_at,-176.287119,177.40736193341655,-1.120242933416563
214161_at,-172.156367,183.6799060854116,-11.523539085411613
214162_at,-188.303585,188.38387970395306,-0.08029470395305793
214163_at,-200.024178,202.37636026002463,-2.3521822600246196
214164_x_at,-223.22864199999998,229.04853848617924,-5.81989648617926
214165_s_at,-130.715261,132.5898418943052,-1.8745808943052111
214166_at,-178.519386,185.5743301669974,-7.054944166997416
214167_s_at,-157.950275,159.14567106273796,-1.1953960627379558
214168_s_at,-121.54233,120.27275607614934,1.2695739238506718
214169_at,-151.733825,155.7463322687527,-4.0125072687526995
214170_x_at,-88.739972,97.56921651525802,-8.829244515258026
214171_s_at,-157.005499,164.84696780814443,-7.841468808144441
214172_x_at,-94.12283199999999,103.6200585154625,-9.497226515462515
214173_x_at,-135.435719,134.54846240209156,0.887256597908447
214174_s_at,-179.48455900000002,179.19951853160686,0.2850404683931629
214175_x_at,-171.010808,170.72803971615917,0.28276828384082364
214176_s_at,-145.865462,145.88028188030955,-0.014819880309545397
214177_s_at,-144.614442,152.9572499498712,-8.342807949871201
214178_s_at,-178.709807,177.4374781783575,1.2723288216425033
214179_s_at,-77.985754,95.66882122716655,-17.683067227166546
214180_at,-106.15686799999999,115.6098940895583,-9.453026089558307
214181_x_at,-182.13045400000001,181.45475174367797,0.6757022563220403
214182_at,-120.096027,129.56635599495678,-9.470328994956773
214183_s_at,-196.597303,202.99622909894487,-6.398926098944855
214184_at,-182.56766399999998,182.30212186236636,0.26554213763361645
214185_at,-125.02768799999998,126.94122575029392,-1.9135377502939406
214186_s_at,-137.148808,140.98861180326867,-3.8398038032686657
214187_x_at,-163.292306,163.37222112267406,-0.0799151226740662
214188_at,-160.569937,159.5970075843115,0.9729294156884976
214189_s_at,-182.838933,181.02634817909987,1.8125848209001276
214190_x_at,-186.81071699999998,188.2051825805692,-1.3944655805692037
214191_at,-167.200926,167.2372970989184,-0.036371098918380085
214192_at,-185.133002,188.5273488248014,-3.394346824801403
214193_s_at,-108.50188700000001,108.53469038581389,-0.032803385813878094
214194_at,-164.531832,164.01821262405895,0.5136193759410617
214195_at,-164.948744,171.26159057146202,-6.312846571462018
214196_s_at,-193.220916,191.63056599729154,1.5903500027084476
214197_s_at,-184.413295,191.9078756066492,-7.494580606649208
214198_s_at,-87.389363,97.48969740764866,-10.10033440764866
214199_at,-185.51781200000002,180.83067316767438,4.687138832325644
214200_s_at,-183.774056,183.95986150272162,-0.185805502721621
214201_x_at,-98.122477,104.9780333445978,-6.855556344597801
214202_at,-97.801125,97.75306984534315,0.04805515465685062
214203_s_at,-149.804425,156.8386438827828,-7.034218882782795
214204_at,-178.91778,178.4608924356312,0.45688756436879885
214205_x_at,-158.18627800000002,159.76161319321616,-1.575335193216148
214206_at,-184.301619,189.77513064287874,-5.473511642878748
214207_s_at,-172.602198,174.56032596025096,-1.9581279602509767
214208_at,-160.496489,164.95402517896096,-4.457536178960964
214209_s_at,-173.424193,172.41076547992026,1.0134275200797447
214210_at,-154.640769,155.3808009633896,-0.7400319633895833
214211_at,-142.290739,151.43519598331835,-9.14445698331835
214212_x_at,-140.607476,139.74726970962516,0.8602062903748333
214213_x_at,-86.493246,89.32303242975944,-2.8297864297594373
214214_s_at,-135.07363,143.82623457502478,-8.752604575024776
214215_s_at,-183.875637,184.1324989029838,-0.2568619029837862
214216_s_at,-194.452852,194.71995793121485,-0.26710593121484294
214217_at,-196.755009,196.82957415749604,-0.07456515749603909
214218_s_at,-217.971317,230.68561353749178,-12.714296537491776
214219_x_at,-142.267855,147.85616890411305,-5.5883139041130505
214220_s_at,-85.242323,95.12624765264528,-9.883924652645277
214221_at,-149.448227,157.2371653994639,-7.788938399463888
214222_at,-107.493618,109.29464289706627,-1.8010248970662701
214223_at,-171.606286,171.92457781457836,-0.31829181457834466
214224_s_at,-91.730177,92.02720818990136,-0.2970311899013609
214225_at,-133.695943,138.80575617844457,-5.109813178444568
214226_at,-144.328519,143.74082950943063,0.5876894905693746
214227_at,-170.28141100000002,172.25832614652023,-1.9769151465202128
214228_x_at,-209.764538,211.03181227299694,-1.267274272996957
214229_at,-176.038301,175.27159376031958,0.7667072396804144
214230_at,-181.200671,178.91802198905307,2.282649010946926
214231_s_at,-188.503222,187.25508382890604,1.2481381710939559
214232_at,-143.580342,148.30886753474374,-4.7285255347437385
214233_at,-172.412758,172.58815993724042,-0.17540193724042297
214234_s_at,-189.873816,189.8242377372393,0.04957826276071842
214235_at,-198.563477,209.3308996409738,-10.767422640973791
214236_at,-175.15373799999998,174.65662122047428,0.49711677952569744
214237_x_at,-146.881328,148.0870232150714,-1.2056952150714153
214238_at,-144.839176,149.7501463469759,-4.910970346975887
214239_x_at,-137.27931999999998,146.7846988515762,-9.50537885157621
214240_at,-200.614326,201.40937122823223,-0.795045228232226
214241_at,-94.462236,95.7361124697183,-1.2738764697182887
214242_at,-174.516051,180.40311012711888,-5.887059127118874
214243_s_at,-158.35728500000002,165.48448963484907,-7.1272046348490505
214244_s_at,-145.870823,146.16704564719666,-0.29622264719665736
214245_at,-140.023042,137.02988066132835,2.993161338671655
214246_x_at,-103.855855,105.14508590585777,-1.2892309058577638
214247_s_at,-149.283576,156.39652978914742,-7.1129537891474115
214248_s_at,-188.144317,188.854946689689,-0.7106296896890001
214249_at,-180.74320500000002,180.97313266754594,-0.22992766754592253
214250_at,-137.971352,141.87773974944835,-3.9063877494483563
214251_s_at,-202.51000200000001,207.27356556643386,-4.763563566433845
214252_s_at,-178.000874,177.07022007610342,0.9306539238965854
214253_s_at,-185.424834,188.30587199425108,-2.8810379942510735
214254_at,-245.509021,247.94734784373853,-2.438326843738537
214255_at,-156.793963,157.50163258059303,-0.7076695805930342
214256_at,-151.54216100000002,160.0025354215058,-8.460374421505776
214257_s_at,-129.450622,129.15605301268175,0.2945689873182573
214258_x_at,-162.5709,162.55333233810725,0.01756766189274117
214259_s_at,-82.98271899999999,87.77568950606535,-4.792970506065359
214260_at,-119.757199,119.74393963908398,0.013259360916023866
214261_s_at,-182.09507299999999,189.98189143353113,-7.886818433531147
214262_at,-169.431573,173.67346687843025,-4.241893878430261
214263_x_at,-85.68696,94.45448809689424,-8.767528096894239
214264_s_at,-99.18292,132.2382092525467,-33.055289252546714
214265_at,-142.971132,142.8978027892013,0.07332921079870403
214266_s_at,-189.735576,190.01238686509024,-0.27681086509022634
214267_s_at,-133.374888,143.5576013778809,-10.182713377880901
214268_s_at,-111.121074,119.13994637617931,-8.018872376179317
214269_at,-174.17621499999998,181.81826673387297,-7.642051733872989
214270_s_at,-191.594719,196.05951414417171,-4.464795144171717
214271_x_at,-113.6412,121.75613792968424,-8.114937929684245
214272_at,-151.609012,151.14563527715924,0.4633767228407635
214273_x_at,-76.26974200000001,82.78441799333778,-6.514675993337775
214274_s_at,-83.313344,89.26839491463409,-5.955050914634086
214275_at,-204.20334,205.15694071334804,-0.9536007133480382
214276_at,-165.882954,168.9177269776751,-3.0347729776750896
214277_at,-198.364856,195.8639249850041,2.500931014995899
214278_s_at,-170.038822,168.74664672383045,1.2921752761695586
214279_s_at,-156.713943,155.2173238575814,1.4966191424186093
214280_x_at,-78.431051,78.46962815353132,-0.03857715353132107
214281_s_at,-102.11773000000001,106.96690924060512,-4.84917924060511
214282_at,-197.272862,198.52997409777606,-1.2571120977760586
214283_at,-89.27459499999999,92.52843881553217,-3.2538438155321785
214284_s_at,-169.741965,168.4822743984371,1.2596906015628804
214285_at,-196.77071999999998,200.1702267735626,-3.3995067735626208
214286_at,-160.802418,163.18364456432974,-2.3812265643297508
214287_s_at,-196.58813600000002,194.8221099875411,1.7660260124589229
214288_s_at,-82.681387,92.32887745980204,-9.647490459802043
214289_at,-169.383749,176.79210476890745,-7.408355768907455
214290_s_at,-165.336949,168.16534063239453,-2.8283916323945277
214291_at,-139.605568,139.0856381011638,0.5199298988362102
214292_at,-179.280375,187.01890111865183,-7.7385261186518335
214293_at,-81.58918800000001,91.36157813266576,-9.772390132665748
214294_at,-158.631586,158.36040778139665,0.2711782186033531
214295_at,-145.178875,152.70938917650344,-7.530514176503431
214296_x_at,-168.921982,170.73706377270827,-1.815081772708254
214297_at,-184.656633,184.9711012625118,-0.31446826251180937
214298_x_at,-120.880571,122.28116413782769,-1.4005931378276841
214299_at,-78.604265,79.26593682017,-0.6616718201699996
214300_s_at,-179.99019099999998,182.6179139988572,-2.627722998857223
214301_s_at,-177.501713,180.03453701944278,-2.532824019442785
214302_x_at,-89.527709,99.25468601533255,-9.726977015332551
214303_x_at,-185.385435,193.42198174868412,-8.036546748684117
214304_x_at,-130.147827,128.98312510649822,1.1647018935017854
214305_s_at,-93.563374,95.4347850473548,-1.8714110473547976
214306_at,-148.159338,157.7147449683892,-9.555406968389207
214307_at,-215.15751699999998,220.28385238498174,-5.126335384981758
214308_s_at,-142.476709,142.37254892706946,0.10416007293054008
214309_s_at,-190.008677,187.21975313345507,2.788923866544934
214310_s_at,-213.84426200000001,211.47399612966055,2.370265870339466
214311_at,-145.088928,144.41379007109336,0.6751379289066506
214312_at,-150.340304,150.66004399413197,-0.3197399941319645
214313_s_at,-178.039187,181.91328078732016,-3.874093787320163
214314_s_at,-160.809235,161.68732714909154,-0.8780921490915432
214315_x_at,-137.789278,139.86844372767257,-2.0791657276725743
214316_x_at,-70.703159,78.05587690879129,-7.352717908791291
214317_x_at,-123.35120400000001,127.43250498386018,-4.081300983860174
214318_s_at,-169.47700600000002,168.52197404004895,0.9550319599510715
214319_at,-139.396171,139.52871302923134,-0.13254202923133107
214320_x_at,-177.754865,191.96618029419395,-14.211315294193952
214321_at,-144.661153,152.62555960175905,-7.964406601759038
214322_at,-166.826763,169.63525004889826,-2.8084870488982574
214323_s_at,-79.372778,86.62981449863666,-7.2570364986366656
214324_at,-159.909664,159.62170522461147,0.28795877538851755
214325_at,-157.674739,164.96435364098502,-7.289614640985036
214326_x_at,-172.04221,168.11997490771563,3.9222350922843816
214327_x_at,-162.935561,169.4995459001324,-6.563984900132397
214328_s_at,-94.566035,104.71914644438644,-10.15311144438644
214329_x_at,-173.895147,183.55321771185015,-9.658070711850144
214330_at,-163.41534099999998,166.51410753535953,-3.0987665353595446
214331_at,-141.96623400000001,142.29631851656075,-0.33008451656073134
214332_s_at,-170.931906,168.88732495823123,2.0445810417687653
214333_x_at,-158.452293,159.75869210200835,-1.3063991020083563
214334_x_at,-110.15911000000001,116.38775637715848,-6.228646377158469
214335_at,-148.082505,149.36545996087548,-1.282954960875486
214336_s_at,-147.426452,146.49663399321022,0.9298180067897874
214337_at,-134.884885,137.5295799490832,-2.6446949490832026
214338_at,-137.46792,137.20454926369467,0.26337073630531904
214339_s_at,-105.178576,104.62095880736968,0.5576171926303317
214340_at,-201.980074,200.6573710181649,1.322702981835107
214341_at,-166.210285,167.70822394001294,-1.4979389400129435
214342_at,-179.104774,183.55726620552406,-4.4524922055240665
214343_s_at,-163.15422900000002,164.2734490556778,-1.119220055677772
214344_at,-183.094782,182.04289351277583,1.0518884872241756
214345_at,-124.693174,125.20021798959988,-0.5070439895998788
214346_at,-177.08584299999998,177.63975261134553,-0.5539096113455457
214347_s_at,-178.684868,177.49779654727817,1.187071452721824
214348_at,-157.982122,158.28093082611204,-0.29880882611203674
214349_at,-147.079216,157.28969556395217,-10.210479563952163
214350_at,-158.56427,158.36216816659976,0.2021018334002349
214351_x_at,-195.353363,194.32533039943536,1.028032600564643
214352_s_at,-125.458077,125.09988043112601,0.35819656887399276
214353_at,-74.863603,81.96957628323509,-7.1059732832350875
214354_x_at,-254.621349,254.93888620570004,-0.3175372057000345
214355_x_at,-127.051905,129.89225232011836,-2.8403473201183544
214356_s_at,-103.596036,103.50203823382907,0.09399776617092925
214357_at,-175.930542,175.84495456439655,0.0855874356034576
214358_at,-131.920439,138.06523003795425,-6.144791037954263
214359_s_at,-198.83203799999998,198.8197956964914,0.012242303508571695
214360_at,-184.25632099999999,185.52838038011882,-1.272059380118833
214361_s_at,-147.900814,151.41527321386044,-3.514459213860448
214362_at,-161.06508300000002,166.39477224972634,-5.329689249726329
214363_s_at,-100.656194,104.16389736521572,-3.5077033652157183
214364_at,-189.920815,186.93915084214575,2.9816641578542544
214365_at,-176.631093,179.6950269064651,-3.0639339064651097
214366_s_at,-187.08766799999998,191.2586829085034,-4.171014908503423
